Task_ID,Task_Name,Task_Description,Task_Owner,Task_Type,Category,Revised_Category,Category_Match,Complexity,Time_Human,Time_AI,Time_Human_AI,Comments
ISSUE_000340,Self-merge,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for sameer-s-mansur: Self-merge. / Recommended: Branch protection requiring a non-author approver on `Dev_1.0`",sameer-s-mansur,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000347,Use Devin to produce the cross-repo API contract test so paired changes cannot drift.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for jatinkushwaha-medicodio: Use Devin to produce the cross-repo API contract test so paired changes cannot drift. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",jatinkushwaha-medicodio,Process change,BUG,ENHANCEMENT,no,8,04:00,00:15,02:15,"reported as bug but category PROCESS_PRACTICE shows the capability does not exist yet, so it is an enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000348,Self-merge,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for jatinkushwaha-medicodio: Self-merge. / Recommended: Require a non-author approver",jatinkushwaha-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000353,"Use Devin to build KB-table-driven fixtures for the I.B.9 collapse redesign in #411, where 3 findings are currently open.","Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for Medicodio-Amit: Use Devin to build KB-table-driven fixtures for the I.B.9 collapse redesign in #411, where 3 findings are currently open. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",Medicodio-Amit,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000354,Use Devin to validate client-config routing changes against a schema so podiatry-style exclusions cannot regress.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for Medicodio-Amit: Use Devin to validate client-config routing changes against a schema so podiatry-style exclusions cannot regress. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",Medicodio-Amit,Process change,BUG,ENHANCEMENT,no,8,04:00,00:15,02:15,"reported as bug but category PROCESS_PRACTICE shows the capability does not exist yet, so it is an enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000355,"Close out #393 or convert it into a scoped, reviewable PR.","Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for Medicodio-Amit: Close out #393 or convert it into a scoped, reviewable PR. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",Medicodio-Amit,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000357,Devin draft opened then idle,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for Medicodio-Amit: Devin draft opened then idle. / Recommended: Acceptance criteria + reviewer, or close",Medicodio-Amit,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000362,Use Devin to write the P039-vs-P036 lab-source contract test that pins the refactor he just made.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for avinash-codio: Use Devin to write the P039-vs-P036 lab-source contract test that pins the refactor he just made. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",avinash-codio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000365,Behaviour change to chart routing with no tests,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for avinash-codio: Behaviour change to chart routing with no tests. / Recommended: Delegate the routing fixture suite",avinash-codio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000367,Empty approval bodies,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for sumedh-codio: Empty approval bodies. / Recommended: Improve process — one-line verdict",sumedh-codio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000373,Use Devin to answer Devin Review findings before merge rather than leaving them open.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for Shashvi1: Use Devin to answer Devin Review findings before merge rather than leaving them open. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",Shashvi1,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000374,Merge with an open Devin Review finding,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for Shashvi1: Merge with an open Devin Review finding. / Recommended: Answer or explicitly dismiss the finding in the PR before merging",Shashvi1,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000376,Use Devin to write BMI/Z68 gating fixtures across client configurations.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for vishnu-saikarthik: Use Devin to write BMI/Z68 gating fixtures across client configurations. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",vishnu-saikarthik,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000380,Scope the ICD memory-manager agent as a Devin task with explicit acceptance criteria and requested tests.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for ashwinsk-medicodio: Scope the ICD memory-manager agent as a Devin task with explicit acceptance criteria and requested tests. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",ashwinsk-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000382,Work not reaching a reviewable state,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for ashwinsk-medicodio: Work not reaching a reviewable state. / Recommended: Agree a smallest reviewable slice with Medicodio-Amit and open it",ashwinsk-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
